┌────────┬──────────────┬────────┬───────────┬───────────┬────────┬────────┬────────┬────────┬───────────┬─────────────┐
│     id │         name │      n │      f(x) │   ‖∇f(x)‖ │    # f │   # ∇f │  # ∇²f │   iter │         t │      status │
├────────┼──────────────┼────────┼───────────┼───────────┼────────┼────────┼────────┼────────┼───────────┼─────────────┤
│     31 │     dixmaanl │    999 │  4.78e+00 │  1.45e+00 │       13 │      10 │      0 │      8 │  1.20e-01 │ first_order │
│     32 │     dixmaanm │    999 │  1.11e+00 │  6.60e-02 │       31 │      30 │      0 │     28 │  4.34e-01 │ first_order │
│     33 │     dixmaann │    999 │  1.10e+00 │  1.18e-01 │       17 │      16 │      0 │     14 │  2.49e-01 │ first_order │
│     34 │     dixmaano │    999 │  1.34e+00 │  2.72e-01 │       14 │      12 │      0 │     10 │  1.87e-01 │ first_order │
│     35 │     dixmaanp │    999 │  1.77e+00 │  5.56e-01 │       14 │      11 │      0 │      9 │  1.73e-01 │ first_order │
│     36 │     dixon3dq │   1000 │  1.96e-03 │  9.40e-04 │     1270 │    1270 │      0 │   1235 │  1.78e-01 │ first_order │
│     37 │      dqdrtic │   1000 │  8.48e+00 │  5.83e+00 │       11 │       6 │      0 │      4 │  2.00e-03 │ first_order │
│     38 │       dqrtic │   1000 │  5.09e+09 │  1.45e+07 │       25 │      10 │      0 │      8 │  7.00e-03 │ first_order │
│     39 │      edensch │   1000 │  6.00e+03 │  2.37e-01 │       13 │      11 │      0 │      8 │  2.30e-02 │ first_order │
│     40 │          eg2 │   1000 │ -9.99e+02 │  1.23e-01 │       11 │       5 │      0 │      3 │  3.00e-03 │ first_order │
│     41 │      engval1 │   1000 │  1.11e+03 │  7.46e-01 │       18 │      15 │      0 │     11 │  1.00e-02 │ first_order │
│     42 │     errinros │   1000 │  7.26e+02 │  9.18e+01 │       20 │      11 │      0 │      9 │  2.90e-02 │ first_order │
│     43 │     extrosnb │   1000 │  9.00e-02 │  1.26e+01 │       17 │      11 │      0 │      9 │  5.00e-03 │ first_order │
│     44 │     fletcbv2 │   1000 │ -5.01e-01 │  6.64e-06 │   699187 │  699187 │      0 │ 699178 │  6.00e+02 │    max_time │
│     45 │     fletcbv3 │   1000 │ -2.00e+03 │  1.33e-04 │       44 │      42 │      0 │     36 │  3.14e-01 │ first_order │
│     46 │     fletchcr │   1000 │  8.90e-04 │  9.00e-02 │     1381 │    1376 │      0 │   1286 │  5.07e-01 │ first_order │
│     47 │     freuroth │   1000 │  6.07e+04 │  2.40e+00 │       27 │      21 │      0 │     16 │  4.70e-02 │ first_order │
│     48 │     genhumps │   1000 │  2.16e+01 │  7.18e-01 │      608 │     518 │      0 │    415 │  1.33e+00 │ first_order │
│     49 │      genrose │   1000 │  1.00e+00 │  6.67e-02 │     2242 │    2235 │      0 │   2069 │  1.50e+00 │ first_order │
│     50 │ genrose_nash │   1000 │  1.00e+00 │  1.14e-01 │     2290 │    2280 │      0 │   2119 │  1.48e+00 │ first_order │
│     51 │        indef │   1000 │ -9.80e+04 │  9.85e-03 │      303 │     274 │      0 │    204 │  4.42e-01 │ first_order │
│     52 │     integreq │   1000 │  7.01e-08 │  4.22e-04 │        5 │       5 │      0 │      4 │  1.45e+01 │ first_order │
│     53 │      liarwhd │   1000 │  2.28e-01 │  4.33e+00 │       28 │      19 │      0 │     17 │  8.00e-03 │ first_order │
│     54 │       morebv │   1000 │  1.38e-04 │  5.44e-04 │      314 │     313 │      0 │    305 │  1.53e+00 │ first_order │
│     55 │        ncb20 │   1000 │  9.47e+02 │  3.83e-02 │      500 │     479 │      0 │    431 │  4.55e+00 │ first_order │
│     56 │       ncb20b │   1000 │  1.68e+03 │  2.94e-02 │       50 │      47 │      0 │     42 │  4.65e-01 │ first_order │
│     57 │     noncvxu2 │   1000 │  1.04e+04 │  9.23e+01 │       49 │      47 │      0 │     45 │  8.90e-02 │ first_order │
│     58 │     noncvxun │   1000 │  7.50e+03 │  1.06e+02 │       42 │      40 │      0 │     38 │  8.80e-02 │ first_order │
│     59 │       nondia │   1000 │  9.80e-05 │  3.72e+00 │       16 │       4 │      0 │      2 │  2.00e-03 │ first_order │
│     60 │     nondquar │   1000 │  3.69e-01 │  1.23e+00 │       19 │      11 │      0 │      8 │  1.00e-02 │ first_order │
│     61 │     penalty1 │   1000 │  1.10e+12 │  3.61e+09 │       28 │       7 │      0 │      5 │  1.00e-02 │ first_order │
│     63 │     penalty3 │   1000 │  3.58e+06 │  6.40e+03 │       93 │      70 │      0 │     50 │  2.84e-01 │ first_order │
│     64 │     powellsg │   1000 │  3.10e-01 │  8.89e-01 │       22 │      17 │      0 │     15 │  8.00e-03 │ first_order │
│     65 │        power │   1000 │  3.91e+06 │  3.00e+06 │       32 │      11 │      0 │      9 │  7.00e-03 │ first_order │
│     66 │       quartc │   1000 │  5.09e+09 │  1.45e+07 │       25 │      10 │      0 │      8 │  8.00e-03 │ first_order │
│     67 │      sbrybnd │   1000 │  3.81e+01 │  1.08e+01 │     2351 │    2332 │      0 │   2284 │  2.33e+01 │ first_order │
│     68 │     schmvett │   1000 │ -2.99e+03 │  1.83e-02 │       15 │      15 │      0 │     12 │  2.60e-02 │ first_order │
│     69 │      scosine │   1000 │       Inf │       Inf │        0 │       0 │      0 │      0 │       Inf │   exception │
│     70 │      sinquad │   1000 │  7.65e-07 │  5.85e-04 │      193 │     176 │      0 │    128 │  1.96e-01 │ first_order │
│     71 │     sparsine │   1000 │  7.14e+01 │  9.08e+01 │      224 │     210 │      0 │    203 │  1.16e+00 │ first_order │
│     72 │     sparsqur │   1000 │  2.58e+00 │  8.42e+00 │       19 │      11 │      0 │      9 │  1.60e-02 │ first_order │
│     73 │     spmsrtls │   1000 │  1.92e-05 │  3.88e-03 │       53 │      53 │      0 │     51 │  3.69e-01 │ first_order │
│     74 │     srosenbr │   1000 │  2.15e-03 │  1.47e+00 │       47 │      40 │      0 │     34 │  1.00e-02 │ first_order │
│     75 │     tointgss │   1000 │  9.97e+00 │  2.80e-03 │        6 │       6 │      0 │      4 │  1.40e-02 │ first_order │
│     76 │     tquartic │   1000 │  1.41e-10 │  1.68e-05 │       26 │      21 │      0 │     17 │  7.00e-03 │ first_order │
│     77 │       tridia │   1000 │  5.57e-01 │  1.04e+01 │      118 │     111 │      0 │    106 │  3.90e-02 │ first_order │
│     78 │       vardim │   1000 │       NaN │       NaN │ 24562383 │ 1889415 │      0 │ 944707 │  6.00e+02 │    max_time │
│     79 │        woods │   1000 │  9.76e+02 │  3.45e+01 │       24 │      16 │      0 │     10 │  7.00e-03 │ first_order │
└────────┴──────────────┴────────┴───────────┴───────────┴──────────┴─────────┴────────┴────────┴───────────┴─────────────┘
